Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,HIE LOMA LINDA,25222 Redlands Blvd,"REDLANDS 1; -
REDLANDS 3; -",Loma Linda,CA,92354,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.06474,-117.253206,2019-12-30,85796,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,HIE LOMA LINDA,10368 Richardson St,REDLANDS 2; -,Loma Linda,CA,92354,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0643708,-117.2540799,2019-12-30,85799,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,LMU,1 LMU DRIVE UNIVERSITY HALL,"UHALL P2 1; P2 Parking
UHALL P2 2; P2 PARKING
UHALL P2 3; P2 parking level",Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.968168,-118.420796,2019-12-30,85806,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX,7111 California Route 2,"THE DYLAN 4
THE DYLAN 5",West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.090898,-118.344388,2019-12-30,85808,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,OC FAIR,1167-1199 Arlington Dr,"STATION 1; Gate 4
STATION 2; Near to administration building ",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.668651,-117.906526,2019-12-30,85824,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $5 per additional hour, $0.18 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SEVEN LAKES CC,2 Desert Lakes Dr,CLUBHOUSE; Private Gated Country Club  Members Only,Palm Springs,CA,92264,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.7980368,-116.5009938,2019-12-30,85827,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,COUNTY OF SB,6728 Via Real,RINCON BEACH; Bates Road Exit off of US Hwy 101 Open sun rise to sun set,Carpinteria,CA,93013,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.3754484,-119.4779673,2019-12-30,85831,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $0.45 per hour, minimum payment of $0.45, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY FAIR,2400 Forest Ave,"WINCHESTER 1; By Nordstroms
WINCHESTER 2; By Nordstroms
WINCHESTER 3; By Nordstroms
WINCHESTER 4; By Nordstroms
WINCHESTER 5; By Nordstroms
WINCHESTER 6; By Nordstroms
WINCHESTER 7; By Nordstroms",San Jose,CA,95128,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.326372,-121.946388,2019-12-30,85835,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX,3595 Granada Ave,VILLA GRANADA 1; Charger is located inside a private garage.,Santa Clara,CA,95051,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3499014,-121.994888,2019-12-30,85849,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,ELAN MENLO PARK,3645 Haven Ave,"H35; Residents only
L62; -
M65; -",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.485718,-122.182879,2019-12-30,85851,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Firebaugh - City Hall,1133 P St,,Firebaugh,CA,93622,,559-891-2200 x3403,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,36.859284,-120.455057,2019-09-09,85853,2019-09-09 14:29:53 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,SAN MATEO CNTY,"1701 Coyote Point Drive Coyote Point Park, Magic Mountain Playground",COYOTE POINT #1; -,San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5874343,-122.3290566,2019-12-30,85879,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $7.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,DC SOLAR,125 De La Salle Dr,"SCT20HEV 172283; -
SCT20HEV-172191; -
SCT20HEV172210; -",Moraga,CA,94556,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.8438271,-122.1090574,2019-12-30,85880,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,SAN MATEO CNTY,620 Airport Way San Carlos Airport,SC AIRPORT #1; -,San Carlos,CA,94070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5154928,-122.250601,2019-12-30,85883,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $7.5 per additional hour, $0.75 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SAN MATEO CNTY,"1701 Coyote Point Drive Coyote Point Park, Magic Mountain Playgroud",COYOTE POINT #2; -,San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5871257,-122.3290547,2019-12-30,85884,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $7.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CONTRA COSTA CO,255 Glacier Dr,"255 GLACIER 1; -
255 GLACIER 2; -",Martinez,CA,94553,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.988306,-122.086734,2019-12-30,85886,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SAN MATEO CNTY,400-470 Middlefield Road County Center Garage,"CC - PUBLIC #1; County Center Garage
CC - PUBLIC #2; County Center Garage
CC - PUBLIC #3; -",Redwood City,CA,94063,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.489512,-122.22988,2019-12-30,85894,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $7.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,SAN MATEO CNTY,30 Tower Rd,TR - PUBLIC#1; -,San Mateo,CA,94402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5113395,-122.3329941,2019-12-30,85895,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $7.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CSR,17011 Bollinger Canyon Rd,COMM CENTER; Left Side just past main entrance ,San Ramon,CA,94582,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.7533449,-121.9105266,2019-12-30,85923,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,$0.49 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,15495 Sand Canyon Ave,"SCBC 15495 01; Station is at the 15495 Bldg entrance.
SCBC 15495 02; Station is at the 15495 building entrance.
SCBC 15495 03; Stations are adjacent to the 15495 Bldg.
SCBC 15495 04; Stations are adjacent to the 15495 Bldg.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.669844,-117.766337,2019-12-30,85925,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,15485 Sand Canyon Ave,SCBC 15495 05; Stations are adjacent to the 15495 Bldg.,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6697356,-117.7667632,2019-12-30,85926,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,FOURTH STREET,1911 4th Street,"STATION 1; -
STATION 2; -
STATION 3; -",Berkeley,CA,94710,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.868356,-122.299916,2019-12-30,85931,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 2 hours, and $1.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,HOLLYWOOD HOTEL,1160 N Vermont Ave,"HLLYWD HTL EV 1; Near to the back entrance of hotel
HLLYWD HTL EV 2; Near to the back entrance of hotel",Los Angeles,CA,90029,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.093068,-118.291312,2019-12-30,85938,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $6.6 per hour for the first 4 hours, and $6 per additional hour, $2 per kWh, minimum payment of $2, maximum payment of $100",,,,,,,,,,,,,,,,,,,,
ELEC,10557TH,1055 W 7th St,"STATION 1; Parking garage
STATION 2; Multiple Floors",Los Angeles,CA,90017,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.050898,-118.263341,2019-12-30,85939,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 1 hour, and $3.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,KILROY REALTY,955 N. Sepulveda,955 N PCH 2; -,El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9300038,-118.3970873,2019-12-30,85945,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $25 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,KILROY REALTY,955 N. Sepulveda Blvd.,955 N PCH 1; -,El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9299637,-118.3970873,2019-12-30,85946,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $25 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,Valley Public Radio,2589 Alluvial Ave,,Clovis,CA,93611,,559-862-2480  866-816-7584,E,,Public - Credit card at all times,8:30am-5:30pm daily,A D Debit M V,,,,,2,,,EV Connect,https://www.evconnect.com,200-9,36.845195,-119.667001,2019-05-09,85951,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan of South Bay,20550 Hawthorne Blvd,,Torrance,CA,90503,,310-694-5433,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.844065,-118.353633,2019-09-09,85958,2019-09-09 14:29:53 UTC,P,,,,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,TKOS I LLC,450 B St,"450 B TOWER 1; Enter parking garage from 4th Ave or 5th Ave. Follow directional signs to stations located on Level A. Parking rates apply for non-tenant parkers. Mon-Fri 7am-7am Sat-Sun Closed
450 B TOWER 2; Enter parking garage from 4th Ave or 5th Ave. Follow directional signs to stations located on Level A. Parking rates apply for non-tenant parkers. Mon-Fri 7am-7am Sat-Sun Closed
450 B TOWER 3; Enter parking garage from 4th Ave or 5th Ave. Follow directional signs to stations located on Level A. Parking rates apply for non-tenant parkers. Mon-Fri 7am-7am Sat-Sun Closed",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,https://www.chargepoint.com,200-9,32.718379,-117.160661,2019-12-30,85986,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Road 98,Lot 31,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,1,1,,,Non-Networked,,GPS,38.537009,-121.771809,2019-11-08,85993,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Aggie Stadium,Lot 56; Health Science Drive,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,1,1,,,Non-Networked,,GPS,38.537266,-121.762089,2019-11-08,85994,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Garrod Dr,Lot 55,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,1,1,,,Non-Networked,,GPS,38.532421,-121.770332,2019-11-08,85995,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Bioletti Way,Lot 44,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,1,1,,,Non-Networked,,GPS,38.536692,-121.755586,2019-11-08,85996,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Hilgard Ln,Gateway structure; Old Davis Rd,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,,10,,,Non-Networked,,GPS,38.532506,-121.750085,2019-11-08,85997,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Hilgard Ln,Lot 1; Old Davis Rd,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,,14,,,Non-Networked,,GPS,38.532506,-121.750085,2019-11-08,85998,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,2 Dairy Rd,Pavilion Structure; Hutchison Drive,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,2,5,,,Non-Networked,,GPS,38.539715,-121.758149,2019-11-08,85999,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,University of California - Davis,Orchard Dr,Lot 35,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; permit required 7am-10pm M-F,,,,,1,9,,,Non-Networked,,GPS,38.543779,-121.761823,2019-11-08,86000,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$9 parking fee,,,,,,,,,,,,,,,,,,,,
ELEC,6080 CENTER DR,6701 Center Dr W,"HHC5-6701
HHC6-6701; Visitor Level",Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.978917,-118.393754,2019-12-30,86005,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.5 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,COUNTY OF SB,2325 Finney St,LOOKOUT BEACH,Summerland,CA,93067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.420136,-119.5993214,2019-12-30,86013,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $0.45 per hour, minimum payment of $0.45, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,ALAMEDA,1131 Harbor Bay Pkwy,"EH 005; Shared County fleet and public access at Alameda County Environmental Health
EH 006; Shared County fleet and public access at Alameda County Environmental Health
EH 4000 02; County fleet only ",Alameda,CA,94502,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.728485,-122.231871,2019-12-30,86031,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.2 per kWh, $1 per session",,,,,,,,,,,,,,,,,,,,
ELEC,EMPLOYEE,1141 Harbor Bay Pkwy,"EH 4000 01; -
EH 4000 03; County fleet only 
EH 4000 04; County fleet only ",Alameda,CA,94502,,888-758-4389,E,,Private,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.727829,-122.232219,2019-12-30,86032,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,"$0.2 per kWh, $1 per session",,,,,,,,,,,,,,,,,,,,
ELEC,CONTRA COSTA CO,2400 Bisso Ln,HSD 2400 IT; -,Concord,CA,94520,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.9841019,-122.0456929,2019-12-30,86036,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - District 10,1801 Motel Dr,,Merced,CA,95340,,,E,,Private,State vehicle and employee use only,,,,,,1,,,Non-Networked,,200-8,37.288531,-120.455159,2019-11-08,86039,2019-11-08 19:38:10 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - District 10,908 N Emerald Ave,District Office,Modesto,CA,95351,,,E,,Private,State vehicle and employee use only,,,,,,1,,,Non-Networked,,200-9,37.647827,-121.020114,2019-11-08,86040,2019-11-08 19:38:10 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - District 3,981 N Beale Rd,,Marysville,CA,95901,,,E,,Private,Employee and state vehicle use only,,,,,,2,,,Non-Networked,,200-8,39.126584,-121.578722,2019-11-08,86041,2019-11-08 19:38:10 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - District 6,1200 Olive Dr,,Bakersfield,CA,93308,,,E,,Private,Employee and state vehicle use only,,,,,,1,,,Non-Networked,,200-9,35.413211,-119.046734,2019-11-08,86042,2019-11-08 19:38:10 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - District 8,320 S Sierra Way,,San Bernardino,CA,92408,,,E,,Private,Employee and state vehicle use only,,,,,,4,,,Non-Networked,,200-8,34.09572,-117.285073,2019-12-12,86058,2019-12-12 21:27:03 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,Caltrans - District 3,9087 Elkmont Way,,Elk Grove,CA,95624,,,E,,Private,Employee and state vehicle use only,,,,,,1,,,Non-Networked,,200-8,38.382004,-121.364526,2019-12-12,86059,2019-12-12 21:27:03 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Caltrans - District 10,850 S Guild Ave,,Lodi,CA,95240,,,E,,Private,Employee and state vehicle use only,,,,,,1,,,Non-Networked,,200-9,37.953754,-121.321852,2019-11-08,86061,2019-11-08 19:38:10 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,Caltrans - District 8,451 Slover Ave,,Bloomington,CA,92316,,,E,,Private,Employee and state vehicle use only,,,,,,1,,,Non-Networked,,GPS,34.062956,-117.378269,2019-12-12,86062,2019-12-12 21:27:03 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,PLATFORM,8830 Washington Blvd,BUILDING B-5; Entrance to garage is off Landmark St.,Culver City,CA,90232,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0270654,-118.3870282,2019-12-30,86103,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $1.25",,,,,,,,,,,,,,,,,,,,
ELEC,TW Patterson,2014 Tulare St,Suite 608,Fresno,CA,93721,,559-490-2014,E,,Public,8am-4pm daily,Cash Checks,,,,,2,,,Non-Networked,,200-9,36.733853,-119.78957,2019-12-12,86203,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CAMPUS POINTE,3060 E Campus Pointe Dr,CAMPUS PT N 1; -,Fresno,CA,93710,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.8127448,-119.7336342,2019-12-30,86215,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,CAMPUS POINTE,3085 E Campus Pointe Dr,CAMPUS PT S 1; -,Fresno,CA,93710,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.8113721,-119.7347182,2019-12-30,86216,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,LANCE-KASHIAN,161-187 E Audubon Dr,PARK VIEW PLZ 1; -,Fresno,CA,93720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.8606819,-119.784014,2019-12-30,86217,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,RPII SHOPS,190 El Camino,RIVER PARK S 1; -,Fresno,CA,93720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.8484939,-119.7880836,2019-12-30,86218,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $1 per additional hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
